course_id	part_number	chapter_id	chapter_number	chapter_name	chapter_title	chapter_description	chapter_url
5191546	3	5646911	3	construisez-un-compte-de-resultat-simplifie	Construisez un compte de résultat simplifié		https://openclassrooms.com/fr/courses/5191546-construisez-un-business-plan/5646911-construisez-un-compte-de-resultat-simplifie
5191546	3	5646916	4	affinez-la-presentation-de-vos-projections-financieres	Affinez la présentation de vos projections financières		https://openclassrooms.com/fr/courses/5191546-construisez-un-business-plan/5646916-affinez-la-presentation-de-vos-projections-financieres
4750821	1	4750828	1	structurez-votre-strategie-commerciale	Structurez votre stratégie commerciale		https://openclassrooms.com/fr/courses/4750821-initiez-vous-aux-techniques-commerciales/4750828-structurez-votre-strategie-commerciale
4750821	1	4761981	2	definissez-votre-pitch-commercial	Définissez votre pitch commercial		https://openclassrooms.com/fr/courses/4750821-initiez-vous-aux-techniques-commerciales/4761981-definissez-votre-pitch-commercial
4750821	1	4801071	3	sourcez-des-prospects	Sourcez des prospects		https://openclassrooms.com/fr/courses/4750821-initiez-vous-aux-techniques-commerciales/4801071-sourcez-des-prospects
4750821	1	4801921	4	contactez-vos-prospects-par-email	Contactez vos prospects par email		https://openclassrooms.com/fr/courses/4750821-initiez-vous-aux-techniques-commerciales/4801921-contactez-vos-prospects-par-email
4750821	1	4803651	5	faites-vos-premiers-pas-en-social-selling	Faites vos premiers pas en social selling		https://openclassrooms.com/fr/courses/4750821-initiez-vous-aux-techniques-commerciales/4803651-faites-vos-premiers-pas-en-social-selling
4750821	2	4813631	1	reussissez-votre-premier-rendez-vous	Réussissez votre premier rendez-vous		https://openclassrooms.com/fr/courses/4750821-initiez-vous-aux-techniques-commerciales/4813631-reussissez-votre-premier-rendez-vous
4750821	2	4831811	2	maitrisez-la-technique-de-spin-selling	Maîtrisez la technique de SPIN Selling		https://openclassrooms.com/fr/courses/4750821-initiez-vous-aux-techniques-commerciales/4831811-maitrisez-la-technique-de-spin-selling
4750821	2	4859286	3	appropriez-vous-lapproche-challenger-sales	Appropriez-vous l'approche Challenger Sales		https://openclassrooms.com/fr/courses/4750821-initiez-vous-aux-techniques-commerciales/4859286-appropriez-vous-lapproche-challenger-sales
4750821	2	4893181	4	repondez-aux-objections-des-clients	Répondez aux objections des clients		https://openclassrooms.com/fr/courses/4750821-initiez-vous-aux-techniques-commerciales/4893181-repondez-aux-objections-des-clients
4750821	2	4893726	5	negociez-les-conditions-et-finalisez-la-vente	Négociez les conditions et finalisez la vente		https://openclassrooms.com/fr/courses/4750821-initiez-vous-aux-techniques-commerciales/4893726-negociez-les-conditions-et-finalisez-la-vente
4750821	3	4920891	1	faites-le-bilan-de-votre-activite-commerciale	Faites le bilan de votre activité commerciale		https://openclassrooms.com/fr/courses/4750821-initiez-vous-aux-techniques-commerciales/4920891-faites-le-bilan-de-votre-activite-commerciale
4750821	3	4939726	2	accompagnez-vos-clients-avec-lapproche-customer-success-management-csm	Accompagnez vos clients avec l'approche Customer Success Management (CSM)		https://openclassrooms.com/fr/courses/4750821-initiez-vous-aux-techniques-commerciales/4939726-accompagnez-vos-clients-avec-lapproche-customer-success-management-csm
4750821	3	4954521	3	developpez-la-relation-commerciale-grace-a-laccount-management	Développez la relation commerciale grâce à l'Account Management		https://openclassrooms.com/fr/courses/4750821-initiez-vous-aux-techniques-commerciales/4954521-developpez-la-relation-commerciale-grace-a-laccount-management
4750821	3	4955266	4	appuyez-vous-sur-vos-clients-existants	Appuyez-vous sur vos clients existants		https://openclassrooms.com/fr/courses/4750821-initiez-vous-aux-techniques-commerciales/4955266-appuyez-vous-sur-vos-clients-existants
4750821	4	6838976	1	lancez-vous-dans-le-metier	Lancez-vous dans le métier !		https://openclassrooms.com/fr/courses/4750821-initiez-vous-aux-techniques-commerciales/6838976-lancez-vous-dans-le-metier
4137661	1	4137668	1	pourquoi-voulez-vous-devenir-freelance	Pourquoi voulez-vous devenir freelance ?		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4137668-pourquoi-voulez-vous-devenir-freelance
4137661	1	4137761	2	salarie-ou-freelance-quelles-differences	Salarié ou freelance, quelles différences ?		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4137761-salarie-ou-freelance-quelles-differences
4137661	1	4137811	3	votre-business-plan-en-7-questions	Votre business plan en 7 questions		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4137811-votre-business-plan-en-7-questions
4137661	1	4137816	4	peut-on-se-lancer-sans-experience	Peut-on se lancer sans expérience ?		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4137816-peut-on-se-lancer-sans-experience
4137661	1	4137821	5	ou-travailler-et-avec-quel-equipement	Où travailler et avec quel équipement ?		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4137821-ou-travailler-et-avec-quel-equipement
4137661	1	4137831	6	definissez-votre-plan-de-lancement	Définissez votre plan de lancement		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4137831-definissez-votre-plan-de-lancement
4137661	1	4137836	7	rencontre-avec-un-freelance-comment-se-lancer	Rencontre avec un freelance : comment se lancer ?		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4137836-rencontre-avec-un-freelance-comment-se-lancer
4137661	2	4137851	1	trouvez-vos-premiers-clients	Trouvez vos premiers clients		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4137851-trouvez-vos-premiers-clients
4137661	2	4137861	2	utilisez-les-reseaux-sociaux-pour-trouver-du-travail	Utilisez les réseaux sociaux pour trouver du travail		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4137861-utilisez-les-reseaux-sociaux-pour-trouver-du-travail
4137661	2	4137871	3	pitchez-efficacement-votre-expertise	Pitchez efficacement votre expertise		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4137871-pitchez-efficacement-votre-expertise
4137661	2	4137926	4	fidelisez-vos-clients	Fidélisez vos clients		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4137926-fidelisez-vos-clients
4137661	2	4137936	5	fidelisez-votre-reseau-avec-une-newsletter	Fidélisez votre réseau avec une newsletter		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4137936-fidelisez-votre-reseau-avec-une-newsletter
4137661	2	4137941	6	rencontre-avec-un-freelance-comment-trouver-des-clients	Rencontre avec un freelance : comment trouver des clients ?		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4137941-rencontre-avec-un-freelance-comment-trouver-des-clients
4137661	3	4137951	1	creez-vous-une-presence-efficace-sur-le-web	Créez-vous une présence efficace sur le Web		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4137951-creez-vous-une-presence-efficace-sur-le-web
4137661	3	4137956	2	creez-votre-site-avec-themecloud	Créez votre site avec Themecloud		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4137956-creez-votre-site-avec-themecloud
4137661	3	4137971	3	quels-formats-editoriaux-pour-attirer-vos-clients	Quels formats éditoriaux pour attirer vos clients ?		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4137971-quels-formats-editoriaux-pour-attirer-vos-clients
4137661	3	4137976	4	developpez-votre-presence-sur-twitter-facebook-et-linkedin	Développez votre présence sur Twitter, Facebook et LinkedIn		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4137976-developpez-votre-presence-sur-twitter-facebook-et-linkedin
4137661	3	4137981	5	rencontre-avec-une-freelance-comment-communiquer-et-se-marketter	Rencontre avec une freelance : comment communiquer et se marketter ?		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4137981-rencontre-avec-une-freelance-comment-communiquer-et-se-marketter
4137661	4	4137996	1	quel-statut-pour-votre-activite	Quel statut pour votre activité ?		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4137996-quel-statut-pour-votre-activite
4137661	4	4138006	2	comment-faire-un-devis-et-une-facture	Comment faire un devis et une facture		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4138006-comment-faire-un-devis-et-une-facture
4137661	4	4138011	3	anticipez-les-delais-de-paiement	Anticipez les délais de paiement		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4138011-anticipez-les-delais-de-paiement
4137661	4	4138101	4	comptabilite-retraite-sante-et-prevoyance	Comptabilité, retraite, santé et prévoyance		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4138101-comptabilite-retraite-sante-et-prevoyance
4137661	4	4138141	5	formez-vous-en-permanence	Formez-vous en permanence		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4138141-formez-vous-en-permanence
4137661	4	4138146	6	limportance-des-projets-personnels	L'importance des projets personnels		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4138146-limportance-des-projets-personnels
4137661	4	4138151	7	priorisez-vos-projets	Priorisez vos projets		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4138151-priorisez-vos-projets
4137661	4	4138156	8	pilotez-votre-activite	Pilotez votre activité		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4138156-pilotez-votre-activite
4137661	4	4138161	9	rencontre-avec-une-freelance-comment-piloter-son-activite	Rencontre avec une freelance : comment piloter son activité		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4138161-rencontre-avec-une-freelance-comment-piloter-son-activite
4137661	4	4138166	10	complements	Compléments		https://openclassrooms.com/fr/courses/4137661-lancez-votre-activite-de-freelance/4138166-complements
3807356	1	3807771	1	alors-comme-ca-vous-voulez-creer-une-entreprise	Alors comme ça vous voulez créer une entreprise ?		https://openclassrooms.com/fr/courses/3807356-devenez-auto-entrepreneur/3807771-alors-comme-ca-vous-voulez-creer-une-entreprise
3807356	1	3819419	2	le-principe-de-lauto-entrepreneur	Le principe de l'auto-entrepreneur		https://openclassrooms.com/fr/courses/3807356-devenez-auto-entrepreneur/3819419-le-principe-de-lauto-entrepreneur
3807356	1	3809651	3	beneficiez-daide-a-la-creation-avec-lacre	Bénéficiez d'aide à la création avec l'ACRE		https://openclassrooms.com/fr/courses/3807356-devenez-auto-entrepreneur/3809651-beneficiez-daide-a-la-creation-avec-lacre
3807356	1	3819651	4	declarez-votre-auto-entreprise	Déclarez votre auto-entreprise		https://openclassrooms.com/fr/courses/3807356-devenez-auto-entrepreneur/3819651-declarez-votre-auto-entreprise
3807356	2	3822441	1	facturez-un-client	Facturez un client		https://openclassrooms.com/fr/courses/3807356-devenez-auto-entrepreneur/3822441-facturez-un-client
3807356	2	3843546	2	declarez-vos-charges-sociales	Déclarez vos charges sociales		https://openclassrooms.com/fr/courses/3807356-devenez-auto-entrepreneur/3843546-declarez-vos-charges-sociales
3807356	2	3845426	3	declarez-vos-revenus-aux-impots	Déclarez vos revenus aux impôts		https://openclassrooms.com/fr/courses/3807356-devenez-auto-entrepreneur/3845426-declarez-vos-revenus-aux-impots
5258771	1	5258778	1	mobilisez-autour-d-une-demarche-qualite	Mobilisez autour d’une démarche qualité		https://openclassrooms.com/fr/courses/5258771-adoptez-une-demarche-qualite-hygiene-securite-environnement/5258778-mobilisez-autour-d-une-demarche-qualite
5258771	1	5328286	2	mettez-en-place-un-systeme-de-management-de-la-qualite	Mettez en place un système de management de la qualité		https://openclassrooms.com/fr/courses/5258771-adoptez-une-demarche-qualite-hygiene-securite-environnement/5328286-mettez-en-place-un-systeme-de-management-de-la-qualite
5258771	1	5332466	3	animez-au-quotidien-votre-systeme-de-management-de-la-qualite	Animez au quotidien votre système de management de la qualité		https://openclassrooms.com/fr/courses/5258771-adoptez-une-demarche-qualite-hygiene-securite-environnement/5332466-animez-au-quotidien-votre-systeme-de-management-de-la-qualite
5258771	2	5351626	1	integrez-les-enjeux-lies-au-developpement-durable	Intégrez les enjeux liés au développement durable		https://openclassrooms.com/fr/courses/5258771-adoptez-une-demarche-qualite-hygiene-securite-environnement/5351626-integrez-les-enjeux-lies-au-developpement-durable
5258771	2	5352266	2	integrez-les-risques-environnementaux-et-de-securite	Intégrez les risques environnementaux et de sécurité		https://openclassrooms.com/fr/courses/5258771-adoptez-une-demarche-qualite-hygiene-securite-environnement/5352266-integrez-les-risques-environnementaux-et-de-securite
5258771	2	5352276	3	abordez-une-demarche-de-responsabilite-societale	Abordez une démarche de Responsabilité Sociétale		https://openclassrooms.com/fr/courses/5258771-adoptez-une-demarche-qualite-hygiene-securite-environnement/5352276-abordez-une-demarche-de-responsabilite-societale
5258771	2	6731726	4	entrainez-vous-en-mettant-en-place-un-plan-daction-pour-reduire-les-risques-environnementaux	Entraînez-vous en mettant en place un plan d'action pour réduire les risques environnementaux		https://openclassrooms.com/fr/courses/5258771-adoptez-une-demarche-qualite-hygiene-securite-environnement/6731726-entrainez-vous-en-mettant-en-place-un-plan-daction-pour-reduire-les-risques-environnementaux
5258771	3	5364331	1	identifiez-le-role-des-demarches-de-certification	Identifiez le rôle des démarches de certification		https://openclassrooms.com/fr/courses/5258771-adoptez-une-demarche-qualite-hygiene-securite-environnement/5364331-identifiez-le-role-des-demarches-de-certification
5258771	3	5364351	2	integrez-des-referentiels-iso	Intégrez des référentiels ISO		https://openclassrooms.com/fr/courses/5258771-adoptez-une-demarche-qualite-hygiene-securite-environnement/5364351-integrez-des-referentiels-iso
5258771	3	5364371	3	identifiez-les-enjeux-des-demarches-qhse-certifiees	Identifiez les enjeux des démarches QHSE certifiées		https://openclassrooms.com/fr/courses/5258771-adoptez-une-demarche-qualite-hygiene-securite-environnement/5364371-identifiez-les-enjeux-des-demarches-qhse-certifiees
5191526	1	5191533	1	identifiez-votre-segment-client	Identifiez votre segment client		https://openclassrooms.com/fr/courses/5191526-realisez-votre-business-model-canvas/5191533-identifiez-votre-segment-client
5191526	1	5648496	2	identifiez-votre-proposition-de-valeur	Identifiez votre proposition de valeur		https://openclassrooms.com/fr/courses/5191526-realisez-votre-business-model-canvas/5648496-identifiez-votre-proposition-de-valeur
5191526	1	5683566	3	identifiez-vos-canaux	Identifiez vos canaux		https://openclassrooms.com/fr/courses/5191526-realisez-votre-business-model-canvas/5683566-identifiez-vos-canaux
5191526	1	5683576	4	identifiez-votre-relation-client	Identifiez votre relation client		https://openclassrooms.com/fr/courses/5191526-realisez-votre-business-model-canvas/5683576-identifiez-votre-relation-client
5191526	2	5658136	1	identifiez-vos-activites-cles	Identifiez vos activités clés		https://openclassrooms.com/fr/courses/5191526-realisez-votre-business-model-canvas/5658136-identifiez-vos-activites-cles
5191526	2	5658181	2	identifiez-vos-ressources-cles	Identifiez vos ressources clés		https://openclassrooms.com/fr/courses/5191526-realisez-votre-business-model-canvas/5658181-identifiez-vos-ressources-cles
5191526	2	5658256	3	identifiez-vos-partenaires-cles	Identifiez vos partenaires clés		https://openclassrooms.com/fr/courses/5191526-realisez-votre-business-model-canvas/5658256-identifiez-vos-partenaires-cles
5191526	3	5658406	1	identifiez-votre-structure-de-couts	Identifiez votre structure de coûts		https://openclassrooms.com/fr/courses/5191526-realisez-votre-business-model-canvas/5658406-identifiez-votre-structure-de-couts
